# x_m,y_m,w_tr_right_m,w_tr_left_m
-31.5884,48.6664,1.1650,1.1650
-31.5304,48.6664,1.1650,1.1650
-31.4724,48.6664,1.1650,1.1650
-31.4145,48.6664,1.1650,1.1650
-31.3565,48.6664,1.1650,1.1650
-31.2986,48.6664,1.1650,1.1650
-31.2406,48.6664,1.1650,1.1650
-31.1826,48.6664,1.1650,1.1650
-31.1247,48.6084,1.2227,1.1650
-31.0667,48.6084,1.2227,1.2227
-31.0088,48.5504,1.2804,1.2227
-30.9508,48.5504,1.2804,1.2227
-30.8928,48.5504,1.2804,1.2227
-30.8349,48.5504,1.2804,1.2227
-30.7769,48.5504,1.2804,1.2227
-30.7190,48.5504,1.2804,1.2227
-30.6610,48.5504,1.2804,1.2227
-30.6030,48.5504,1.2804,1.2227
-30.6030,48.5504,1.2764,1.2227
-30.5451,48.5504,1.2764,1.2227
-30.4871,48.5504,1.2764,1.2227
-30.4292,48.5504,1.2764,1.2227
-30.3712,48.5504,1.2764,1.2227
-30.3132,48.5504,1.2764,1.2227
-30.2553,48.5504,1.2764,1.2227
-30.1973,48.5504,1.2764,1.2227
-30.1394,48.5504,1.2764,1.2227
-30.0814,48.5504,1.2185,1.2227
-30.0234,48.4925,1.2185,1.1650
-29.9655,48.4925,1.2185,1.1650
-29.9075,48.4925,1.2185,1.1650
-29.8496,48.4925,1.2185,1.1650
-29.7916,48.4925,1.2185,1.1650
-29.7336,48.4925,1.2185,1.1650
-29.6757,48.4925,1.2185,1.1650
-29.6177,48.4925,1.2185,1.1650
-29.5598,48.4925,1.2185,1.1650
-29.5018,48.4925,1.2185,1.1650
-29.4438,48.4925,1.2185,1.1650
-29.3859,48.4925,1.2185,1.1650
-29.3279,48.4925,1.2185,1.1650
-29.2700,48.4925,1.2185,1.1650
-29.2120,48.4925,1.2185,1.1606
-29.1540,48.4925,1.2185,1.1606
-29.0961,48.4925,1.2185,1.1606
-29.0381,48.4925,1.2185,1.1606
-28.9802,48.4925,1.2185,1.1606
-28.9222,48.4925,1.2185,1.1606
-28.8642,48.4925,1.2185,1.1606
-28.8063,48.4925,1.2185,1.2185
-28.7483,48.4345,1.2764,1.2185
-28.6904,48.4345,1.2764,1.2185
-28.6324,48.4345,1.2764,1.2185
-28.5744,48.4345,1.2764,1.2185
-28.5165,48.4345,1.2764,1.2185
-28.4585,48.4345,1.2185,1.2185
-28.4006,48.3766,1.2185,1.1606
-28.3426,48.3766,1.2185,1.1606
-28.2846,48.3766,1.2185,1.1606
-28.2267,48.3766,1.2185,1.1606
-28.1687,48.3766,1.2185,1.1606
-28.1108,48.3766,1.2185,1.1606
-28.0528,48.3766,1.2185,1.1606
-27.9948,48.3766,1.2185,1.1606
-27.9369,48.3766,1.2185,1.1606
-27.9369,48.3766,1.2172,1.1606
-27.8789,48.3766,1.2172,1.1606
-27.8210,48.3766,1.2172,1.1606
-27.7630,48.3766,1.2172,1.1606
-27.7050,48.3766,1.2172,1.1606
-27.6471,48.3766,1.2172,1.1606
-27.5891,48.3766,1.2172,1.1606
-27.5312,48.3766,1.2172,1.1606
-27.4732,48.3766,1.2172,1.1606
-27.4152,48.3766,1.2172,1.1606
-27.3573,48.3766,1.2172,1.1606
-27.2993,48.3766,1.2172,1.1606
-27.2414,48.3766,1.2172,1.1606
-27.1834,48.3766,1.2172,1.1606
-27.1254,48.3766,1.2172,1.1606
-27.0675,48.3766,1.2172,1.1606
-27.0095,48.3766,1.2172,1.1606
-26.9516,48.3766,1.2172,1.1606
-26.8936,48.3766,1.2172,1.1606
-26.8356,48.3766,1.2172,1.1606
-26.7777,48.3766,1.2172,1.1606
-26.7197,48.3766,1.2172,1.1606
-26.6618,48.3766,1.2172,1.1606
-26.6038,48.3766,1.2172,1.1592
-26.5458,48.3766,1.2172,1.1592
-26.4879,48.3766,1.2172,1.1592
-26.4299,48.3766,1.2172,1.2172
-26.3720,48.3186,1.2751,1.2172
-26.3140,48.3186,1.2751,1.2172
-26.2560,48.3186,1.2751,1.2172
-26.1981,48.3186,1.2751,1.2172
-26.1401,48.3186,1.2172,1.2172
-26.0822,48.2606,1.2172,1.1592
-26.0242,48.2606,1.2172,1.1592
-25.9662,48.2606,1.2172,1.1592
-25.9083,48.2606,1.2172,1.1592
-25.8503,48.2606,1.2172,1.1592
-25.7924,48.2606,1.2172,1.1592
-25.7344,48.2606,1.2172,1.1592
-25.6764,48.2606,1.2172,1.1592
-25.6185,48.2606,1.2172,1.1592
-25.5605,48.2606,1.2172,1.1592
-25.5026,48.2606,1.2172,1.1592
-25.4446,48.2606,1.2172,1.1592
-25.3866,48.2606,1.2172,1.1592
-25.3287,48.2606,1.2172,1.1592
-25.3287,48.2606,1.2185,1.1592
-25.2707,48.2606,1.2185,1.1592
-25.2128,48.2606,1.2185,1.1592
-25.1548,48.2606,1.2185,1.1592
-25.0968,48.2606,1.2185,1.1592
-25.0389,48.2606,1.2185,1.1592
-24.9809,48.2606,1.2185,1.1592
-24.9230,48.2606,1.2185,1.1592
-24.8650,48.2606,1.2185,1.1592
-24.8070,48.2606,1.2185,1.1592
-24.7491,48.2606,1.2185,1.1592
-24.6911,48.2606,1.2185,1.1592
-24.6332,48.2606,1.2185,1.1592
-24.5752,48.2606,1.2185,1.1592
-24.5172,48.2606,1.2185,1.1592
-24.4593,48.2606,1.2185,1.1592
-24.4013,48.2606,1.2185,1.1592
-24.3434,48.2606,1.2185,1.1592
-24.2854,48.2606,1.2185,1.1592
-24.2274,48.2606,1.2185,1.1592
-24.1695,48.2606,1.2185,1.1592
-24.1115,48.2606,1.2185,1.1592
-24.0536,48.2606,1.2185,1.1592
-23.9956,48.2606,1.2185,1.1606
-23.9376,48.2606,1.2185,1.1606
-23.8797,48.2606,1.2185,1.1606
-23.8217,48.2606,1.2185,1.1606
-23.7638,48.2606,1.2185,1.1606
-23.7058,48.2606,1.2185,1.1606
-23.6478,48.2606,1.2185,1.1606
-23.5899,48.2606,1.2185,1.1606
-23.5319,48.2606,1.2185,1.1606
-23.4740,48.2606,1.2185,1.1606
-23.4160,48.2606,1.2185,1.1606
-23.3580,48.2606,1.2185,1.1606
-23.3001,48.2606,1.2185,1.2185
-23.2421,48.2027,1.2764,1.2185
-23.1842,48.2027,1.2764,1.2185
-23.1262,48.2027,1.2764,1.2185
-23.0682,48.2027,1.2185,1.2185
-23.0103,48.1447,1.2185,1.1606
-22.9523,48.1447,1.2185,1.1606
-22.8944,48.1447,1.2185,1.1606
-22.8364,48.1447,1.2185,1.1606
-22.7784,48.1447,1.2185,1.1606
-22.7205,48.1447,1.2185,1.1606
-22.6625,48.1447,1.2185,1.1606
-22.6625,48.1447,1.2227,1.1606
-22.6046,48.1447,1.2227,1.1606
-22.5466,48.1447,1.2227,1.1606
-22.4886,48.1447,1.2227,1.1606
-22.4307,48.1447,1.2227,1.1606
-22.3727,48.1447,1.2227,1.1606
-22.3148,48.1447,1.2227,1.1606
-22.2568,48.1447,1.2227,1.1606
-22.1988,48.1447,1.2227,1.1606
-22.1409,48.1447,1.2227,1.1606
-22.0829,48.1447,1.2227,1.1606
-22.0250,48.1447,1.2227,1.1606
-21.9670,48.1447,1.2227,1.1606
-21.9090,48.1447,1.2227,1.1606
-21.8511,48.1447,1.2227,1.1606
-21.7931,48.1447,1.2227,1.1606
-21.7352,48.1447,1.2227,1.1606
-21.6772,48.1447,1.2227,1.1606
-21.6192,48.1447,1.2227,1.1606
-21.5613,48.1447,1.2227,1.1606
-21.5033,48.1447,1.2227,1.1606
-21.4454,48.1447,1.2227,1.1606
-21.3874,48.1447,1.2227,1.1606
-21.3294,48.1447,1.2227,1.1650
-21.2715,48.1447,1.2227,1.1650
-21.2135,48.1447,1.2227,1.1650
-21.1556,48.1447,1.2227,1.1650
-21.0976,48.1447,1.2227,1.1650
-21.0396,48.1447,1.2227,1.1650
-20.9817,48.1447,1.2227,1.1650
-20.9237,48.1447,1.2227,1.1650
-20.8658,48.1447,1.2227,1.1650
-20.8078,48.1447,1.2227,1.1650
-20.7498,48.1447,1.2227,1.1650
-20.6919,48.1447,1.2227,1.1650
-20.6339,48.1447,1.2227,1.1650
-20.5760,48.1447,1.2227,1.1650
-20.5180,48.0868,1.2227,1.1650
-20.4600,48.0288,1.2227,1.1650
-20.4021,48.0288,1.2227,1.1650
-20.3441,48.0288,1.2227,1.1650
-20.2862,48.0288,1.2227,1.1650
-20.2282,48.0288,1.2227,1.1650
-20.1702,48.0288,1.2227,1.1650
-20.1123,48.0288,1.2227,1.1650
-20.0543,48.0288,1.2227,1.1650
-20.0543,48.0288,1.2295,1.1650
-19.9964,48.0288,1.2295,1.1650
-19.9384,48.0288,1.2295,1.1650
-19.8804,48.0288,1.2295,1.1650
-19.8225,48.0288,1.2295,1.1650
-19.7645,48.0288,1.2295,1.1650
-19.7066,48.0288,1.2295,1.1650
-19.6486,48.0288,1.2295,1.1650
-19.5906,48.0288,1.2295,1.1650
-19.5327,48.0288,1.2295,1.1650
-19.4747,48.0288,1.2295,1.1650
-19.4168,48.0288,1.2295,1.1650
-19.3588,48.0288,1.2295,1.1650
-19.3008,48.0288,1.2295,1.1650
-19.2429,48.0288,1.2295,1.1650
-19.1849,48.0288,1.2295,1.1650
-19.1270,48.0288,1.2295,1.1650
-19.0690,48.0288,1.2295,1.1650
-19.0110,48.0288,1.2295,1.1650
-18.9531,48.0288,1.2295,1.1650
-18.8951,48.0288,1.2295,1.1650
-18.8372,48.0288,1.2295,1.1650
-18.7792,48.0288,1.2295,1.1650
-18.7212,48.0288,1.2295,1.1722
-18.6633,48.0288,1.2295,1.1722
-18.6053,48.0288,1.2295,1.1722
-18.5474,48.0288,1.2295,1.1722
-18.4894,48.0288,1.2295,1.1722
-18.4314,48.0288,1.2295,1.1722
-18.3735,48.0288,1.2295,1.1722
-18.3155,48.0288,1.2295,1.1722
-18.2576,48.0288,1.2295,1.1722
-18.1996,48.0288,1.2295,1.1722
-18.1416,48.0288,1.2295,1.1722
-18.0837,48.0288,1.1722,1.1722
-18.0257,47.9708,1.1722,1.1149
-17.9678,47.9708,1.1722,1.1722
-17.9098,47.9129,1.2295,1.1722
-17.8518,47.9129,1.2295,1.1722
-17.7939,47.9129,1.2295,1.1722
-17.7359,47.9129,1.2295,1.1722
-17.6780,47.9129,1.2295,1.1722
-17.6200,47.9129,1.2295,1.1722
-17.5620,47.9129,1.2295,1.1722
-17.5041,47.9129,1.2295,1.1722
-17.4461,47.9129,1.2295,1.1722
-17.3882,47.9129,1.2295,1.1722
-17.3882,47.9129,1.2390,1.1722
-17.3302,47.9129,1.2390,1.1722
-17.2722,47.9129,1.2390,1.1722
-17.2143,47.9129,1.2390,1.1722
-17.1563,47.9129,1.2390,1.1722
-17.0984,47.9129,1.2390,1.1722
-17.0404,47.9129,1.2390,1.1722
-16.9824,47.9129,1.2390,1.1722
-16.9245,47.9129,1.2390,1.1722
-16.8665,47.9129,1.2390,1.1722
-16.8086,47.9129,1.2390,1.1722
-16.7506,47.9129,1.2390,1.1722
-16.6926,47.9129,1.2390,1.1722
-16.6347,47.9129,1.2390,1.1722
-16.5767,47.9129,1.2390,1.1722
-16.5188,47.9129,1.2390,1.1722
-16.4608,47.9129,1.2390,1.1722
-16.4028,47.9129,1.2390,1.1722
-16.3449,47.9129,1.2390,1.1722
-16.2869,47.9129,1.2390,1.1722
-16.2290,47.9129,1.2390,1.1722
-16.1710,47.9129,1.2390,1.1722
-16.1130,47.9129,1.2390,1.1722
-16.0551,47.9129,1.2390,1.1822
-15.9971,47.9129,1.2390,1.1822
-15.9392,47.9129,1.2390,1.1822
-15.8812,47.9129,1.2390,1.1822
-15.8232,47.9129,1.2390,1.1822
-15.7653,47.9129,1.2390,1.1822
-15.7073,47.9129,1.2390,1.1822
-15.6494,47.9129,1.2390,1.1822
-15.5914,47.9129,1.2390,1.1822
-15.5334,47.9129,1.2390,1.1822
-15.4755,47.9129,1.2390,1.1822
-15.4175,47.9129,1.2390,1.1822
-15.3596,47.9129,1.1822,1.1822
-15.3016,47.8549,1.1822,1.1254
-15.2436,47.8549,1.1822,1.1822
-15.1857,47.7970,1.2390,1.1822
-15.1277,47.7970,1.2390,1.1822
-15.0698,47.7970,1.2390,1.1822
-15.0118,47.7970,1.2390,1.1822
-14.9538,47.7970,1.2390,1.1822
-14.8959,47.7970,1.2390,1.1822
-14.8379,47.7970,1.2390,1.1822
-14.7800,47.7970,1.2390,1.1822
-14.7800,47.7970,1.2512,1.1822
-14.7220,47.7970,1.2512,1.1822
-14.6640,47.7970,1.2512,1.1822
-14.6061,47.7970,1.2512,1.1822
-14.5481,47.7970,1.2512,1.1822
-14.4902,47.7970,1.2512,1.1822
-14.4322,47.7970,1.2512,1.1822
-14.3742,47.7970,1.2512,1.1822
-14.3163,47.7970,1.2512,1.1822
-14.2583,47.7970,1.2512,1.1822
-14.2004,47.7970,1.2512,1.1822
-14.1424,47.7970,1.2512,1.1822
-14.0844,47.7970,1.2512,1.1822
-14.0265,47.7970,1.2512,1.1822
-13.9685,47.7970,1.1949,1.1822
-13.9106,47.7390,1.1949,1.1254
-13.8526,47.7390,1.1387,1.1254
-13.7946,47.6810,1.1949,1.1254
-13.7367,47.6810,1.1949,1.1822
-13.6787,47.6231,1.2512,1.1822
-13.6208,47.6231,1.2512,1.1822
-13.5628,47.6231,1.2512,1.1822
-13.5048,47.6231,1.2512,1.1822
-13.4469,47.6231,1.2512,1.1949
-13.3889,47.6231,1.2512,1.1949
-13.3310,47.6231,1.1949,1.1949
-13.2730,47.5651,1.1949,1.1949
-13.2150,47.5072,1.1949,1.1949
-13.1571,47.4492,1.1949,1.1949
-13.1571,47.3912,1.2659,1.1949
-13.0991,47.3912,1.2659,1.2659
-13.0991,47.3333,1.3381,1.2659
-13.0412,47.3333,1.3381,1.3381
-13.0412,47.2753,1.4114,1.3381
-12.9832,47.2174,1.4114,1.3568
-12.9832,47.1594,1.4315,1.3568
-12.9252,47.1014,1.4315,1.3777
-12.9252,47.0435,1.4536,1.3777
-12.8673,46.9855,1.4536,1.4007
-12.8673,46.9276,1.4777,1.4007
-12.8093,46.8696,1.4777,1.4256
-12.8093,46.8116,1.5036,1.4256
-12.7514,46.7537,1.5036,1.4525
-12.7514,46.6957,1.5313,1.4525
-12.7514,46.6378,1.5606,1.4811
-12.7514,46.5798,1.5915,1.5114
-12.7514,46.5218,1.6239,1.5433
-12.6934,46.5218,1.5767,1.5767
-12.6934,46.4639,1.6115,1.6115
-12.6934,46.4059,1.6475,1.6475
-12.6934,46.3480,1.6848,1.6475
-12.6354,46.2900,1.6848,1.6848
-12.6354,46.2320,1.7233,1.6848
-12.5775,46.1741,1.7233,1.7233
-12.5775,46.1161,1.7628,1.7233
-12.5195,46.0582,1.7628,1.7628
-12.5195,46.0002,1.8033,1.8033
-12.5775,45.9422,1.8447,1.8033
-12.5775,45.8843,1.8447,1.8447
-12.6354,45.8263,1.8870,1.8447
-12.6354,45.7684,1.8870,1.8870
-12.6934,45.7104,1.9302,1.8870
-12.6934,45.6524,1.9302,1.9302
-12.6934,45.5945,1.9302,1.9302
-12.6934,45.5365,1.9740,1.9302
-12.6354,45.4786,1.9740,1.9740
-12.6354,45.4206,2.0186,1.9740
-12.5775,45.3626,2.0186,2.0186
-12.6354,45.3047,2.0639,2.0186
-12.6354,45.2467,2.0639,2.0639
-12.6354,45.1888,2.0639,2.0286
-12.6934,45.1308,2.1098,2.0286
-12.6934,45.0728,2.1098,2.0753
-12.7514,45.0149,2.1562,2.0753
-12.7514,44.9569,2.1562,2.1225
-12.8093,44.8990,2.2032,2.1225
-12.8093,44.8410,2.2032,2.1702
-12.8673,44.7830,2.2508,2.1702
-12.8673,44.7251,2.2508,2.2184
-12.8673,44.6671,2.2508,2.2184
-12.8673,44.6092,2.2508,2.2184
-12.8673,44.5512,2.2508,2.2184
-12.8673,44.4932,2.2508,2.2184
-12.9252,44.4353,2.2988,2.2184
-12.9252,44.3773,2.2988,2.2671
-12.9832,44.3194,2.3472,2.2671
-12.9832,44.2614,2.3472,2.3162
-13.0412,44.2034,2.3961,2.3162
-13.0412,44.1455,2.3961,2.3657
-13.0991,44.0875,2.4453,2.3657
-13.0991,44.0296,2.4453,2.4156
-13.1571,43.9716,2.4950,2.4156
-13.1571,43.9136,2.4950,2.4659
-13.2150,43.9136,2.4659,2.4156
-13.2730,43.8557,2.4659,2.4156
-13.3310,43.7977,2.4659,2.4156
-13.3889,43.7398,2.4659,2.4156
-13.3889,43.6818,2.4659,2.4156
-13.3889,43.6238,2.4659,2.4156
-13.3889,43.5659,2.4659,2.4156
-13.3889,43.5079,2.4659,2.4156
-13.3889,43.4500,2.4659,2.4659
-13.4469,43.3920,2.5164,2.4659
-13.4469,43.3340,2.5164,2.5164
-13.5048,43.2761,2.5673,2.5164
-13.5628,43.2181,2.5673,2.5164
-13.6208,43.1602,2.5673,2.5164
-13.6787,43.1022,2.5673,2.5164
-13.7367,43.0442,2.5673,2.5164
-13.7946,42.9863,2.5673,2.5164
-13.7946,42.9283,2.5673,2.5673
-13.8526,42.8704,2.6185,2.5673
-13.8526,42.8124,2.6185,2.6185
-13.9106,42.7544,2.6699,2.6185
-13.9106,42.6965,2.6699,2.6699
-13.9685,42.6385,2.7217,2.6699
-13.9685,42.5806,2.6699,2.6440
-14.0265,42.5226,2.6699,2.6440
-14.0844,42.4646,2.6699,2.6440
-14.1424,42.4067,2.6699,2.6440
-14.2004,42.3487,2.6699,2.6440
-14.2583,42.2908,2.6699,2.6440
-14.3163,42.2328,2.7217,2.6440
-14.3163,42.1748,2.7217,2.6962
-14.3742,42.1169,2.7736,2.6962
-14.3742,42.0589,2.7736,2.7487
-14.4322,42.0010,2.8258,2.7487
-14.4902,41.9430,2.8258,2.7487
-14.5481,41.8850,2.8258,2.7487
-14.6061,41.8271,2.8258,2.7487
-14.6640,41.7691,2.8258,2.7487
-14.7220,41.7112,2.8258,2.7487
-14.7800,41.6532,2.8258,2.7487
-14.8379,41.5952,2.8258,2.7487
-14.8959,41.5373,2.8258,2.7487
-14.8959,41.4793,2.8258,2.8013
-14.9538,41.4214,2.8782,2.8013
-14.9538,41.3634,2.8782,2.8542
-15.0118,41.3054,2.9309,2.8542
-15.0698,41.2475,2.9309,2.8542
-15.0698,41.2475,2.8542,2.8542
-15.1277,41.1895,2.8542,2.8542
-15.1857,41.1316,2.8542,2.8542
-15.2436,41.0736,2.8542,2.8542
-15.3016,41.0156,2.8542,2.8542
-15.3596,40.9577,2.8542,2.8542
-15.4175,40.8997,2.8542,2.8542
-15.4755,40.8418,2.8542,2.8542
-15.5334,40.7838,2.9073,2.8542
-15.5334,40.7258,2.9073,2.9073
-15.5914,40.6679,2.9605,2.8846
-15.5914,40.6679,2.9383,2.9383
-15.6494,40.6099,2.9383,2.9171
-15.7073,40.6099,2.9171,2.9171
-15.7653,40.5520,2.9171,2.9171
-15.8232,40.4940,2.9171,2.9171
-15.8812,40.4360,2.9171,2.9171
-15.9392,40.3781,2.9171,2.9171
-15.9971,40.3201,2.9171,2.9171
-16.0551,40.2622,2.9171,2.9171
-16.1130,40.2042,2.9171,2.9171
-16.1710,40.1462,2.9171,2.9171
-16.2290,40.0883,2.9171,2.8968
-16.2869,40.0883,2.8968,2.8424
-16.3449,40.0303,2.8968,2.8228
-16.3449,40.0303,2.8776,2.8776
-16.4028,39.9724,2.9326,2.8595
-16.4028,39.9144,2.9326,2.9148
-16.4608,39.8564,2.9876,2.9148
-16.5188,39.7985,2.9876,2.9148
-16.5767,39.7405,2.9876,2.9148
-16.6347,39.6826,2.9876,2.9148
-16.6926,39.6246,2.9876,2.9148
-16.7506,39.6246,2.9701,2.9148
-16.8086,39.5666,2.9701,2.8980
-16.8665,39.5666,2.9537,2.8980
-16.9245,39.5087,2.9537,2.8823
-16.9824,39.5087,2.9383,2.8823
-17.0404,39.4507,2.9383,2.8823
-17.0984,39.3928,2.9383,2.8823
-17.1563,39.3348,2.9383,2.8823
-17.2143,39.2768,2.9383,2.8823
-17.2722,39.2189,2.9383,2.8823
-17.3302,39.1609,2.9383,2.8823
-17.3882,39.1030,2.9383,2.8677
-17.4461,39.1030,2.9240,2.8677
-17.4461,39.0450,2.8677,2.8542
-17.5041,39.0450,2.8542,2.8542
-17.5620,38.9870,2.8542,2.8418
-17.6200,38.9870,2.8418,2.8418
-17.6780,38.9291,2.8418,2.8306
-17.7359,38.8711,2.8418,2.8306
-17.7939,38.8132,2.8418,2.8306
-17.8518,38.7552,2.8418,2.8306
-17.9098,38.6972,2.8418,2.8306
-17.9678,38.6393,2.8418,2.8306
-18.0257,38.6393,2.8306,2.8306
-18.0837,38.5813,2.8306,2.8205
-18.1416,38.5813,2.8205,2.8205
-18.1996,38.5234,2.8205,2.8115
-18.2576,38.5234,2.8115,2.8115
-18.3155,38.4654,2.8115,2.8037
-18.3735,38.4074,2.8115,2.8037
-18.4314,38.3495,2.8115,2.8037
-18.4894,38.2915,2.8115,2.8037
-18.5474,38.2336,2.8115,2.8037
-18.6053,38.1756,2.8115,2.8037
-18.6633,38.1756,2.8037,2.8037
-18.7212,38.1176,2.8037,2.7971
-18.7792,38.1176,2.7971,2.7395
-18.8372,38.0597,2.7971,2.7340
-18.8951,38.0597,2.7917,2.7340
-18.9531,38.0017,2.7917,2.7297
-19.0110,38.0017,2.7875,2.7297
-19.0690,37.9438,2.7875,2.7266
-19.1270,37.8858,2.7875,2.7266
-19.1849,37.8278,2.7875,2.7266
-19.2429,37.7699,2.7875,2.7266
-19.3008,37.7119,2.7875,2.7266
-19.3588,37.7119,2.7845,2.7266
-19.4168,37.6540,2.7845,2.7247
-19.4747,37.6540,2.7827,2.7247
-19.5327,37.6540,2.7827,2.7247
-19.5906,37.6540,2.7827,2.7247
-19.6486,37.6540,2.7827,2.7247
-19.7066,37.6540,2.7827,2.7247
-19.7645,37.5960,2.7827,2.7241
-19.8225,37.5380,2.7827,2.7241
-19.8804,37.4801,2.7827,2.7241
-19.9384,37.4221,2.7827,2.7241
-19.9964,37.4221,2.7821,2.7241
-20.0543,37.3642,2.7821,2.7247
-20.1123,37.3642,2.7827,2.7247
-20.1123,37.3062,2.7247,2.7266
-20.1702,37.3062,2.7266,2.7266
-20.2282,37.3062,2.7266,2.7266
-20.2862,37.3062,2.7266,2.7266
-20.3441,37.3062,2.7266,2.7266
-20.4021,37.3062,2.7266,2.7266
-20.4600,37.2482,2.7266,2.7266
-20.5180,37.1903,2.7266,2.7266
-20.5760,37.1323,2.7266,2.7266
-20.6339,37.0744,2.7266,2.7297
-20.6919,37.0744,2.7297,2.7297
-20.7498,37.0164,2.7297,2.7340
-20.8078,37.0164,2.7297,2.7340
-20.8658,37.0164,2.7297,2.7340
-20.9237,37.0164,2.7297,2.7340
-20.9817,37.0164,2.7297,2.7340
-21.0396,37.0164,2.7340,2.7340
-21.0976,36.9584,2.7340,2.7395
-21.1556,36.9584,2.7395,2.7395
-21.2135,36.9005,2.7395,2.7462
-21.2715,36.9005,2.7462,2.7462
-21.3294,36.9005,2.7462,2.7462
-21.3874,36.8425,2.7395,2.7462
-21.4454,36.8425,2.7395,2.6887
-21.5033,36.8425,2.7395,2.6819
-21.5613,36.7846,2.7340,2.6819
-21.6192,36.7846,2.7395,2.6819
-21.6772,36.7266,2.7395,2.6887
-21.7352,36.7266,2.7462,2.6887
-21.7931,36.6686,2.7462,2.6969
-21.8511,36.6686,2.7542,2.6969
-21.9090,36.6107,2.7542,2.7062
-21.9670,36.6107,2.7542,2.7062
-22.0250,36.6107,2.7542,2.7062
-22.0829,36.6107,2.7542,2.7062
-22.1409,36.6107,2.7542,2.7062
-22.1988,36.6107,2.7542,2.7062
-22.2568,36.6107,2.7542,2.7062
-22.3148,36.6107,2.7633,2.7062
-22.3727,36.5527,2.7633,2.7167
-22.4307,36.5527,2.7736,2.7167
-22.4886,36.4948,2.7736,2.7284
-22.5466,36.4948,2.7851,2.7284
-22.6046,36.4368,2.7736,2.7284
-22.6625,36.4368,2.7736,2.7167
-22.7205,36.3788,2.7633,2.7167
-22.7205,36.3788,2.7062,2.7167
-22.7784,36.3788,2.7062,2.7167
-22.8364,36.3788,2.7062,2.7167
-22.8944,36.3788,2.7167,2.7167
-22.9523,36.3209,2.7167,2.7284
-23.0103,36.3209,2.7284,2.7284
-23.0682,36.2629,2.7284,2.7413
-23.1262,36.2629,2.7413,2.7413
-23.1842,36.2629,2.7413,2.7413
-23.2421,36.2629,2.7413,2.7413
-23.3001,36.2629,2.7413,2.7413
-23.3580,36.2629,2.7413,2.7413
-23.4160,36.2629,2.7413,2.7413
-23.4740,36.2629,2.7413,2.7413
-23.5319,36.2629,2.7413,2.7413
-23.5899,36.2050,2.7413,2.7554
-23.6478,36.2050,2.7554,2.7554
-23.7058,36.1470,2.7554,2.7706
-23.7638,36.1470,2.7706,2.7706
-23.8217,36.1470,2.7706,2.7706
-23.8797,36.1470,2.7706,2.7706
-23.9376,36.1470,2.7706,2.7706
-23.9956,36.1470,2.7706,2.7706
-24.0536,36.1470,2.7706,2.7149
-24.1115,36.1470,2.7706,2.7149
-24.1695,36.1470,2.7706,2.7149
-24.2274,36.0890,2.7706,2.7315
-24.2854,36.0890,2.7869,2.7315
-24.3434,36.0311,2.7869,2.7315
-24.4013,35.9731,2.7706,2.7315
-24.4593,35.9731,2.7706,2.7315
-24.5172,35.9731,2.7706,2.7315
-24.5752,35.9731,2.7706,2.7315
-24.6332,35.9731,2.7706,2.7315
-24.6911,35.9731,2.7706,2.7315
-24.7491,35.9731,2.7706,2.7315
-24.8070,35.9731,2.7869,2.7315
-24.8650,35.9152,2.7869,2.7493
-24.9230,35.9152,2.8043,2.7493
-24.9809,35.9152,2.8043,2.7493
-25.0389,35.9152,2.8043,2.7493
-25.0968,35.9152,2.8043,2.7493
-25.1548,35.9152,2.8043,2.7493
-25.2128,35.9152,2.8043,2.7493
-25.2707,35.9152,2.8043,2.7493
-25.3287,35.9152,2.8043,2.7493
-25.3287,35.9152,2.7493,2.7493
-25.3866,35.9152,2.7493,2.7493
-25.4446,35.9152,2.7493,2.7493
-25.5026,35.8572,2.7493,2.7682
-25.5605,35.8572,2.7682,2.7682
-25.6185,35.7992,2.7682,2.7881
-25.6764,35.8572,2.7881,2.7881
-25.7344,35.8572,2.7881,2.8091
-25.7924,35.9152,2.8091,2.8091
-25.8503,35.9152,2.8091,2.8091
-25.9083,35.9152,2.8091,2.8091
-25.9662,35.9152,2.8091,2.8091
-26.0242,35.9152,2.8091,2.8091
-26.0822,35.9152,2.8091,2.8091
-26.1401,35.9152,2.8091,2.8091
-26.1981,35.9152,2.8091,2.8091
-26.2560,35.9152,2.8091,2.8091
-26.3140,35.9152,2.8091,2.8091
-26.3720,35.9152,2.8091,2.8091
-26.4299,35.8572,2.8091,2.8312
-26.4879,35.8572,2.8312,2.8312
-26.5458,35.7992,2.8312,2.8542
-26.6038,35.7992,2.8312,2.8542
-26.6618,35.7992,2.8312,2.8542
-26.7197,35.7992,2.8312,2.8013
-26.7777,35.7992,2.8312,2.8013
-26.8356,35.7992,2.8312,2.8013
-26.8936,35.7992,2.8312,2.8013
-26.9516,35.8572,2.8542,2.8013
-27.0095,35.8572,2.8542,2.8258
-27.0675,35.9152,2.8782,2.8258
-27.1254,35.9152,2.8782,2.8258
-27.1834,35.9152,2.8782,2.8258
-27.2414,35.9152,2.8782,2.8258
-27.2993,35.9152,2.8782,2.8258
-27.3573,35.9152,2.8782,2.8258
-27.4152,35.9152,2.8782,2.8258
-27.4732,35.9152,2.8782,2.8258
-27.5312,35.9152,2.8782,2.8258
-27.5891,35.9152,2.8782,2.8258
-27.6471,35.8572,2.8782,2.8513
-27.7050,35.8572,2.9032,2.8513
-27.7630,35.7992,2.9032,2.8776
